Date,Price,Before_1Days,Before_2Days,Before_3Days,Before_4Days,Before_5Days,Before_6Days,Before_7Days,Before_8Days,Before_9Days,Before_10Days,Before_11Days,Before_12Days,Before_13Days,Before_14Days,Before_15Days,Before_16Days,Before_17Days,Before_18Days,Before_19Days,Before_20Days,Before_21Days,Before_22Days,Before_23Days,Before_24Days,Before_25Days,Before_26Days,Before_27Days,Before_28Days,Before_29Days,Before_30Days
2007.12.16,0.005796429,-0.015296804,-0.00803986,0.00226989,-0.017287531,-0.01157535,-0.012841441,-0.001629726,0.038943447,-0.020022124,0.003106968,0.013381311,0.025366079,0.031885782,0.021139594,0.005742913,-0.014688177,0.046886816,-0.060842803,-0.011929825,0.004346294,-0.032943315,0.011606527,0.014928855,0.009299588,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,0.8183
2007.12.09,-0.015296804,-0.00803986,0.00226989,-0.017287531,-0.01157535,-0.012841441,-0.001629726,0.038943447,-0.020022124,0.003106968,0.013381311,0.025366079,0.031885782,0.021139594,0.005742913,-0.014688177,0.046886816,-0.060842803,-0.011929825,0.004346294,-0.032943315,0.011606527,0.014928855,0.009299588,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,0.8235
2007.12.02,-0.00803986,0.00226989,-0.017287531,-0.01157535,-0.012841441,-0.001629726,0.038943447,-0.020022124,0.003106968,0.013381311,0.025366079,0.031885782,0.021139594,0.005742913,-0.014688177,0.046886816,-0.060842803,-0.011929825,0.004346294,-0.032943315,0.011606527,0.014928855,0.009299588,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.8336
2007.11.25,0.00226989,-0.017287531,-0.01157535,-0.012841441,-0.001629726,0.038943447,-0.020022124,0.003106968,0.013381311,0.025366079,0.031885782,0.021139594,0.005742913,-0.014688177,0.046886816,-0.060842803,-0.011929825,0.004346294,-0.032943315,0.011606527,0.014928855,0.009299588,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,0.8209
2007.11.18,-0.017287531,-0.01157535,-0.012841441,-0.001629726,0.038943447,-0.020022124,0.003106968,0.013381311,0.025366079,0.031885782,0.021139594,0.005742913,-0.014688177,0.046886816,-0.060842803,-0.011929825,0.004346294,-0.032943315,0.011606527,0.014928855,0.009299588,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,0.827
2007.11.11,-0.01157535,-0.012841441,-0.001629726,0.038943447,-0.020022124,0.003106968,0.013381311,0.025366079,0.031885782,0.021139594,0.005742913,-0.014688177,0.046886816,-0.060842803,-0.011929825,0.004346294,-0.032943315,0.011606527,0.014928855,0.009299588,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.8361
2007.11.04,-0.012841441,-0.001629726,0.038943447,-0.020022124,0.003106968,0.013381311,0.025366079,0.031885782,0.021139594,0.005742913,-0.014688177,0.046886816,-0.060842803,-0.011929825,0.004346294,-0.032943315,0.011606527,0.014928855,0.009299588,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.8352
2007.10.28,-0.001629726,0.038943447,-0.020022124,0.003106968,0.013381311,0.025366079,0.031885782,0.021139594,0.005742913,-0.014688177,0.046886816,-0.060842803,-0.011929825,0.004346294,-0.032943315,0.011606527,0.014928855,0.009299588,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.815
2007.10.21,0.038943447,-0.020022124,0.003106968,0.013381311,0.025366079,0.031885782,0.021139594,0.005742913,-0.014688177,0.046886816,-0.060842803,-0.011929825,0.004346294,-0.032943315,0.011606527,0.014928855,0.009299588,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.8095
2007.10.14,-0.020022124,0.003106968,0.013381311,0.025366079,0.031885782,0.021139594,0.005742913,-0.014688177,0.046886816,-0.060842803,-0.011929825,0.004346294,-0.032943315,0.011606527,0.014928855,0.009299588,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.805
2007.10.07,0.003106968,0.013381311,0.025366079,0.031885782,0.021139594,0.005742913,-0.014688177,0.046886816,-0.060842803,-0.011929825,0.004346294,-0.032943315,0.011606527,0.014928855,0.009299588,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.7954
2007.09.30,0.013381311,0.025366079,0.031885782,0.021139594,0.005742913,-0.014688177,0.046886816,-0.060842803,-0.011929825,0.004346294,-0.032943315,0.011606527,0.014928855,0.009299588,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.7814
2007.09.23,0.025366079,0.031885782,0.021139594,0.005742913,-0.014688177,0.046886816,-0.060842803,-0.011929825,0.004346294,-0.032943315,0.011606527,0.014928855,0.009299588,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,0.7797
2007.09.16,0.031885782,0.021139594,0.005742913,-0.014688177,0.046886816,-0.060842803,-0.011929825,0.004346294,-0.032943315,0.011606527,0.014928855,0.009299588,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.792
2007.09.09,0.021139594,0.005742913,-0.014688177,0.046886816,-0.060842803,-0.011929825,0.004346294,-0.032943315,0.011606527,0.014928855,0.009299588,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.787
2007.09.02,0.005742913,-0.014688177,0.046886816,-0.060842803,-0.011929825,0.004346294,-0.032943315,0.011606527,0.014928855,0.009299588,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.7766
2007.08.26,-0.014688177,0.046886816,-0.060842803,-0.011929825,0.004346294,-0.032943315,0.011606527,0.014928855,0.009299588,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.774
2007.08.19,0.046886816,-0.060842803,-0.011929825,0.004346294,-0.032943315,0.011606527,0.014928855,0.009299588,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,0.7732
2007.08.12,-0.060842803,-0.011929825,0.004346294,-0.032943315,0.011606527,0.014928855,0.009299588,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.7895
2007.08.05,-0.011929825,0.004346294,-0.032943315,0.011606527,0.014928855,0.009299588,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.7837
2007.07.29,0.004346294,-0.032943315,0.011606527,0.014928855,0.009299588,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,0.7788
2007.07.22,-0.032943315,0.011606527,0.014928855,0.009299588,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.7892
2007.07.15,0.011606527,0.014928855,0.009299588,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.7846
2007.07.08,0.014928855,0.009299588,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,0.7814
2007.07.01,0.009299588,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,0.7854
2007.06.24,0.001650749,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.7881
2007.06.17,0.006885908,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.7786
2007.06.10,-0.000474665,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.7687
2007.06.03,0.01298233,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,0.7668
2007.05.27,0.016619822,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.7699
2007.05.20,-0.006314511,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.768
2007.05.13,-0.012116123,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.7586
2007.05.06,0.015470825,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.7509
2007.04.29,-0.007376058,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,0.7426
2007.04.22,-0.010883866,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,0.7457
2007.04.15,0.001077586,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,0.7498
2007.04.08,0.024785276,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,0.7529
2007.04.01,0.006794317,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,0.7539
2007.03.25,0.005590062,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.7669
2007.03.18,0.012069399,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,0.7571
2007.03.11,0.01791656,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,0.7592
2007.03.04,0.002180326,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.7661
2007.02.25,-0.015530303,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.000783801,0.7655
2007.02.18,0.00635324,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.000783801,-0.002345888,0.7673
2007.02.11,0.013391707,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.000783801,-0.002345888,0.020210078,0.7521
2007.02.04,0.003359173,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.000783801,-0.002345888,0.020210078,-0.001195219,0.753
2007.01.28,0.001034661,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.000783801,-0.002345888,0.020210078,-0.001195219,0.002396166,0.7512
2007.01.21,-0.020645978,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.000783801,-0.002345888,0.020210078,-0.001195219,0.002396166,0.012262498,0.7421
2007.01.14,0.007400791,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.000783801,-0.002345888,0.020210078,-0.001195219,0.002396166,0.012262498,0.014352105,0.7316
2007.01.07,0.006291731,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.000783801,-0.002345888,0.020210078,-0.001195219,0.002396166,0.012262498,0.014352105,-0.009074902,0.7383
2006.12.31,-0.013177902,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.000783801,-0.002345888,0.020210078,-0.001195219,0.002396166,0.012262498,0.014352105,-0.009074902,-0.013231756,0.7482
2006.12.24,0.00586286,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.000783801,-0.002345888,0.020210078,-0.001195219,0.002396166,0.012262498,0.014352105,-0.009074902,-0.013231756,-0.005053191,0.752
2006.12.17,0.004095214,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.000783801,-0.002345888,0.020210078,-0.001195219,0.002396166,0.012262498,0.014352105,-0.009074902,-0.013231756,-0.005053191,-0.006998547,0.7573
2006.12.10,-0.005092946,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.000783801,-0.002345888,0.020210078,-0.001195219,0.002396166,0.012262498,0.014352105,-0.009074902,-0.013231756,-0.005053191,-0.006998547,-0.00105527,0.7581
2006.12.03,-0.003425961,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.000783801,-0.002345888,0.020210078,-0.001195219,0.002396166,0.012262498,0.014352105,-0.009074902,-0.013231756,-0.005053191,-0.006998547,-0.00105527,-0.019021739,0.7728
2006.11.26,0.012201387,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.000783801,-0.002345888,0.020210078,-0.001195219,0.002396166,0.012262498,0.014352105,-0.009074902,-0.013231756,-0.005053191,-0.006998547,-0.00105527,-0.019021739,0.001036269,0.772
2006.11.19,0.012878886,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.000783801,-0.002345888,0.020210078,-0.001195219,0.002396166,0.012262498,0.014352105,-0.009074902,-0.013231756,-0.005053191,-0.006998547,-0.00105527,-0.019021739,0.001036269,0.016725932,0.7593
2006.11.12,0.00247783,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.000783801,-0.002345888,0.020210078,-0.001195219,0.002396166,0.012262498,0.014352105,-0.009074902,-0.013231756,-0.005053191,-0.006998547,-0.00105527,-0.019021739,0.001036269,0.016725932,0.020564516,0.744
2006.11.05,-0.004026497,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.000783801,-0.002345888,0.020210078,-0.001195219,0.002396166,0.012262498,0.014352105,-0.009074902,-0.013231756,-0.005053191,-0.006998547,-0.00105527,-0.019021739,0.001036269,0.016725932,0.020564516,0.02239934,0.7277
2006.10.29,0.002473958,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.000783801,-0.002345888,0.020210078,-0.001195219,0.002396166,0.012262498,0.014352105,-0.009074902,-0.013231756,-0.005053191,-0.006998547,-0.00105527,-0.019021739,0.001036269,0.016725932,0.020564516,0.02239934,0.002203553,0.7261
2006.10.22,0.012391247,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.000783801,-0.002345888,0.020210078,-0.001195219,0.002396166,0.012262498,0.014352105,-0.009074902,-0.013231756,-0.005053191,-0.006998547,-0.00105527,-0.019021739,0.001036269,0.016725932,0.020564516,0.02239934,0.002203553,0.013822954,0.7162
2006.10.15,0.010254361,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.000783801,-0.002345888,0.020210078,-0.001195219,0.002396166,0.012262498,0.014352105,-0.009074902,-0.013231756,-0.005053191,-0.006998547,-0.00105527,-0.019021739,0.001036269,0.016725932,0.020564516,0.02239934,0.002203553,0.013822954,0.010868031,0.7085
2006.10.08,0.011176946,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.000783801,-0.002345888,0.020210078,-0.001195219,0.002396166,0.012262498,0.014352105,-0.009074902,-0.013231756,-0.005053191,-0.006998547,-0.00105527,-0.019021739,0.001036269,0.016725932,0.020564516,0.02239934,0.002203553,0.013822954,0.010868031,-0.025715072,0.7272
2006.10.01,-0.004157168,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.000783801,-0.002345888,0.020210078,-0.001195219,0.002396166,0.012262498,0.014352105,-0.009074902,-0.013231756,-0.005053191,-0.006998547,-0.00105527,-0.019021739,0.001036269,0.016725932,0.020564516,0.02239934,0.002203553,0.013822954,0.010868031,-0.025715072,-0.00628587,0.7318
2006.09.24,-0.005468125,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.000783801,-0.002345888,0.020210078,-0.001195219,0.002396166,0.012262498,0.014352105,-0.009074902,-0.013231756,-0.005053191,-0.006998547,-0.00105527,-0.019021739,0.001036269,0.016725932,0.020564516,0.02239934,0.002203553,0.013822954,0.010868031,-0.025715072,-0.00628587,-0.017718121,0.745
2006.09.17,-0.004117413,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.000783801,-0.002345888,0.020210078,-0.001195219,0.002396166,0.012262498,0.014352105,-0.009074902,-0.013231756,-0.005053191,-0.006998547,-0.00105527,-0.019021739,0.001036269,0.016725932,0.020564516,0.02239934,0.002203553,0.013822954,0.010868031,-0.025715072,-0.00628587,-0.017718121,0.007709996,0.7393
2006.09.10,-0.001326436,-0.016951363,0.012944129,-0.00276607,-0.009006657,0.000783801,-0.002345888,0.020210078,-0.001195219,0.002396166,0.012262498,0.014352105,-0.009074902,-0.013231756,-0.005053191,-0.006998547,-0.00105527,-0.019021739,0.001036269,0.016725932,0.020564516,0.02239934,0.002203553,0.013822954,0.010868031,-0.025715072,-0.00628587,-0.017718121,0.007709996,0,0.7393
