Date,Price,Before_1Days,Before_2Days,Before_3Days,Before_4Days,Before_5Days,Before_6Days,Before_7Days,Before_8Days,Before_9Days,Before_10Days,Before_11Days,Before_12Days,Before_13Days,Before_14Days,Before_15Days,Before_16Days,Before_17Days,Before_18Days,Before_19Days,Before_20Days,Before_21Days,Before_22Days,Before_23Days,Before_24Days,Before_25Days,Before_26Days,Before_27Days,Before_28Days,Before_29Days
2006.04.09,0.002203553,0.013822954,0.010868031,-0.025715072,-0.00628587,-0.017718121,0.007709996,0,0.002440678,-0.014959263,-0.000667379,0.001872158,-0.009536424,0.001459079,0.029074529,0.00521405,-0.019771352,-0.009063041,0.003208985,0.016721044,0.003683995,0.0004095,-0.000545703,-0.021361816,0.000267094,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075
2006.04.02,0.013822954,0.010868031,-0.025715072,-0.00628587,-0.017718121,0.007709996,0,0.002440678,-0.014959263,-0.000667379,0.001872158,-0.009536424,0.001459079,0.029074529,0.00521405,-0.019771352,-0.009063041,0.003208985,0.016721044,0.003683995,0.0004095,-0.000545703,-0.021361816,0.000267094,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419
2006.03.26,0.010868031,-0.025715072,-0.00628587,-0.017718121,0.007709996,0,0.002440678,-0.014959263,-0.000667379,0.001872158,-0.009536424,0.001459079,0.029074529,0.00521405,-0.019771352,-0.009063041,0.003208985,0.016721044,0.003683995,0.0004095,-0.000545703,-0.021361816,0.000267094,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434
2006.03.19,-0.025715072,-0.00628587,-0.017718121,0.007709996,0,0.002440678,-0.014959263,-0.000667379,0.001872158,-0.009536424,0.001459079,0.029074529,0.00521405,-0.019771352,-0.009063041,0.003208985,0.016721044,0.003683995,0.0004095,-0.000545703,-0.021361816,0.000267094,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222
2006.03.12,-0.00628587,-0.017718121,0.007709996,0,0.002440678,-0.014959263,-0.000667379,0.001872158,-0.009536424,0.001459079,0.029074529,0.00521405,-0.019771352,-0.009063041,0.003208985,0.016721044,0.003683995,0.0004095,-0.000545703,-0.021361816,0.000267094,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536
2006.03.05,-0.017718121,0.007709996,0,0.002440678,-0.014959263,-0.000667379,0.001872158,-0.009536424,0.001459079,0.029074529,0.00521405,-0.019771352,-0.009063041,0.003208985,0.016721044,0.003683995,0.0004095,-0.000545703,-0.021361816,0.000267094,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727
2006.02.26,0.007709996,0,0.002440678,-0.014959263,-0.000667379,0.001872158,-0.009536424,0.001459079,0.029074529,0.00521405,-0.019771352,-0.009063041,0.003208985,0.016721044,0.003683995,0.0004095,-0.000545703,-0.021361816,0.000267094,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105
2006.02.19,0,0.002440678,-0.014959263,-0.000667379,0.001872158,-0.009536424,0.001459079,0.029074529,0.00521405,-0.019771352,-0.009063041,0.003208985,0.016721044,0.003683995,0.0004095,-0.000545703,-0.021361816,0.000267094,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747
2006.02.12,0.002440678,-0.014959263,-0.000667379,0.001872158,-0.009536424,0.001459079,0.029074529,0.00521405,-0.019771352,-0.009063041,0.003208985,0.016721044,0.003683995,0.0004095,-0.000545703,-0.021361816,0.000267094,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519
2006.02.05,-0.014959263,-0.000667379,0.001872158,-0.009536424,0.001459079,0.029074529,0.00521405,-0.019771352,-0.009063041,0.003208985,0.016721044,0.003683995,0.0004095,-0.000545703,-0.021361816,0.000267094,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355
2006.01.29,-0.000667379,0.001872158,-0.009536424,0.001459079,0.029074529,0.00521405,-0.019771352,-0.009063041,0.003208985,0.016721044,0.003683995,0.0004095,-0.000545703,-0.021361816,0.000267094,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601
2006.01.22,0.001872158,-0.009536424,0.001459079,0.029074529,0.00521405,-0.019771352,-0.009063041,0.003208985,0.016721044,0.003683995,0.0004095,-0.000545703,-0.021361816,0.000267094,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641
2006.01.15,-0.009536424,0.001459079,0.029074529,0.00521405,-0.019771352,-0.009063041,0.003208985,0.016721044,0.003683995,0.0004095,-0.000545703,-0.021361816,0.000267094,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995
2006.01.08,0.001459079,0.029074529,0.00521405,-0.019771352,-0.009063041,0.003208985,0.016721044,0.003683995,0.0004095,-0.000545703,-0.021361816,0.000267094,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545
2006.01.01,0.029074529,0.00521405,-0.019771352,-0.009063041,0.003208985,0.016721044,0.003683995,0.0004095,-0.000545703,-0.021361816,0.000267094,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162
2005.12.25,0.00521405,-0.019771352,-0.009063041,0.003208985,0.016721044,0.003683995,0.0004095,-0.000545703,-0.021361816,0.000267094,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501
2005.12.18,-0.019771352,-0.009063041,0.003208985,0.016721044,0.003683995,0.0004095,-0.000545703,-0.021361816,0.000267094,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826
2005.12.11,-0.009063041,0.003208985,0.016721044,0.003683995,0.0004095,-0.000545703,-0.021361816,0.000267094,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292
2005.12.04,0.003208985,0.016721044,0.003683995,0.0004095,-0.000545703,-0.021361816,0.000267094,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862
2005.11.27,0.016721044,0.003683995,0.0004095,-0.000545703,-0.021361816,0.000267094,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197
2005.11.20,0.003683995,0.0004095,-0.000545703,-0.021361816,0.000267094,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517
2005.11.13,0.0004095,-0.000545703,-0.021361816,0.000267094,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517,0
2005.11.06,-0.000545703,-0.021361816,0.000267094,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517,0,0.017317708
2005.10.30,-0.021361816,0.000267094,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517,0,0.017317708,-0.004923555
2005.10.23,0.000267094,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517,0,0.017317708,-0.004923555,0.000907794
2005.10.16,-0.004387714,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517,0,0.017317708,-0.004923555,0.000907794,-0.000518471
2005.10.09,-0.006079027,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517,0,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748
2005.10.02,-0.006825043,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517,0,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663
2005.09.25,0.006605892,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517,0,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447
2005.09.18,-0.013811075,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517,0,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436
2005.09.11,-0.009677419,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517,0,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639
2005.09.04,0.01320434,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517,0,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464
2005.08.28,0.012040222,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517,0,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827
2005.08.21,0.006123536,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517,0,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201
2005.08.14,-0.026564727,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517,0,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427
2005.08.07,0.004556105,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517,0,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815
2005.07.31,0.015331747,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517,0,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459
2005.07.24,-0.008907519,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517,0,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764
2005.07.17,0.01895355,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517,0,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462
2005.07.10,0.009839601,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517,0,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191
2005.07.03,-0.013299641,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517,0,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288
2005.06.26,-0.022871995,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517,0,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535
2005.06.19,-0.01092545,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517,0,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849
2005.06.12,0.021936162,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517,0,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266
2005.06.05,0.00634501,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517,0,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266,0.018980759
2005.05.29,-0.008778826,0.009390292,-0.006960862,-0.018055197,-0.007551517,0,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266,0.018980759,0.008257963
2005.05.22,0.009390292,-0.006960862,-0.018055197,-0.007551517,0,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266,0.018980759,0.008257963,0.019238477
2005.05.15,-0.006960862,-0.018055197,-0.007551517,0,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266,0.018980759,0.008257963,0.019238477,0.011486486
2005.05.08,-0.018055197,-0.007551517,0,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266,0.018980759,0.008257963,0.019238477,0.011486486,0.011896622
2005.05.01,-0.007551517,0,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266,0.018980759,0.008257963,0.019238477,0.011486486,0.011896622,-0.004898626
2005.04.24,0,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266,0.018980759,0.008257963,0.019238477,0.011486486,0.011896622,-0.004898626,0.012398402
2005.04.17,0.017317708,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266,0.018980759,0.008257963,0.019238477,0.011486486,0.011896622,-0.004898626,0.012398402,0.015813042
2005.04.10,-0.004923555,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266,0.018980759,0.008257963,0.019238477,0.011486486,0.011896622,-0.004898626,0.012398402,0.015813042,0.023635582
2005.04.03,0.000907794,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266,0.018980759,0.008257963,0.019238477,0.011486486,0.011896622,-0.004898626,0.012398402,0.015813042,0.023635582,0.003738318
2005.03.27,-0.000518471,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266,0.018980759,0.008257963,0.019238477,0.011486486,0.011896622,-0.004898626,0.012398402,0.015813042,0.023635582,0.003738318,0.005929997
2005.03.20,-0.029559748,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266,0.018980759,0.008257963,0.019238477,0.011486486,0.011896622,-0.004898626,0.012398402,0.015813042,0.023635582,0.003738318,0.005929997,-0.016080831
2005.03.13,0.002395663,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266,0.018980759,0.008257963,0.019238477,0.011486486,0.011896622,-0.004898626,0.012398402,0.015813042,0.023635582,0.003738318,0.005929997,-0.016080831,-0.029151699
2005.03.06,0.002908447,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266,0.018980759,0.008257963,0.019238477,0.011486486,0.011896622,-0.004898626,0.012398402,0.015813042,0.023635582,0.003738318,0.005929997,-0.016080831,-0.029151699,0.009624773
2005.02.27,0.005339436,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266,0.018980759,0.008257963,0.019238477,0.011486486,0.011896622,-0.004898626,0.012398402,0.015813042,0.023635582,0.003738318,0.005929997,-0.016080831,-0.029151699,0.009624773,0.004342953
2005.02.20,-0.002409639,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266,0.018980759,0.008257963,0.019238477,0.011486486,0.011896622,-0.004898626,0.012398402,0.015813042,0.023635582,0.003738318,0.005929997,-0.016080831,-0.029151699,0.009624773,0.004342953,0.015796215
2005.02.13,0.002925464,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266,0.018980759,0.008257963,0.019238477,0.011486486,0.011896622,-0.004898626,0.012398402,0.015813042,0.023635582,0.003738318,0.005929997,-0.016080831,-0.029151699,0.009624773,0.004342953,0.015796215,-0.009723788
2005.02.06,0.020508827,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266,0.018980759,0.008257963,0.019238477,0.011486486,0.011896622,-0.004898626,0.012398402,0.015813042,0.023635582,0.003738318,0.005929997,-0.016080831,-0.029151699,0.009624773,0.004342953,0.015796215,-0.009723788,-0.031262799
2005.01.30,-0.005807201,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266,0.018980759,0.008257963,0.019238477,0.011486486,0.011896622,-0.004898626,0.012398402,0.015813042,0.023635582,0.003738318,0.005929997,-0.016080831,-0.029151699,0.009624773,0.004342953,0.015796215,-0.009723788,-0.031262799,0.014402437
2005.01.23,0.007148427,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266,0.018980759,0.008257963,0.019238477,0.011486486,0.011896622,-0.004898626,0.012398402,0.015813042,0.023635582,0.003738318,0.005929997,-0.016080831,-0.029151699,0.009624773,0.004342953,0.015796215,-0.009723788,-0.031262799,0.014402437,0.012337025
2005.01.16,0.013835815,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266,0.018980759,0.008257963,0.019238477,0.011486486,0.011896622,-0.004898626,0.012398402,0.015813042,0.023635582,0.003738318,0.005929997,-0.016080831,-0.029151699,0.009624773,0.004342953,0.015796215,-0.009723788,-0.031262799,0.014402437,0.012337025,0.018127319
2005.01.09,0.001980459,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266,0.018980759,0.008257963,0.019238477,0.011486486,0.011896622,-0.004898626,0.012398402,0.015813042,0.023635582,0.003738318,0.005929997,-0.016080831,-0.029151699,0.009624773,0.004342953,0.015796215,-0.009723788,-0.031262799,0.014402437,0.012337025,0.018127319,0.016983597
2005.01.02,-0.032694764,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266,0.018980759,0.008257963,0.019238477,0.011486486,0.011896622,-0.004898626,0.012398402,0.015813042,0.023635582,0.003738318,0.005929997,-0.016080831,-0.029151699,0.009624773,0.004342953,0.015796215,-0.009723788,-0.031262799,0.014402437,0.012337025,0.018127319,0.016983597,-0.003903991
2004.12.26,0.018205462,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266,0.018980759,0.008257963,0.019238477,0.011486486,0.011896622,-0.004898626,0.012398402,0.015813042,0.023635582,0.003738318,0.005929997,-0.016080831,-0.029151699,0.009624773,0.004342953,0.015796215,-0.009723788,-0.031262799,0.014402437,0.012337025,0.018127319,0.016983597,-0.003903991,-0.006179049
2004.12.19,0.008789191,0.014641288,-0.039012535,-0.011255849,0.008803266,0.018980759,0.008257963,0.019238477,0.011486486,0.011896622,-0.004898626,0.012398402,0.015813042,0.023635582,0.003738318,0.005929997,-0.016080831,-0.029151699,0.009624773,0.004342953,0.015796215,-0.009723788,-0.031262799,0.014402437,0.012337025,0.018127319,0.016983597,-0.003903991,-0.006179049,-0.026168486
