Date,Time,Open,Highest,Lowest,Adjust,Volume,Rate_high,Rate_low
1998.06.07,0:00,0.6025,0.6068,0.581,0.5889,982,0.007136929,-0.035684647
1998.06.14,0:00,0.5873,0.6288,0.5795,0.614,1315,0.070662353,-0.013281117
1998.06.21,0:00,0.6098,0.6147,0.5995,0.6024,832,0.008035421,-0.016890784
1998.06.28,0:00,0.5995,0.625,0.5987,0.6185,794,0.042535446,-0.001334445
1998.07.05,0:00,0.6135,0.6227,0.6113,0.6165,484,0.014995925,-0.003585982
1998.07.12,0:00,0.6092,0.6341,0.6025,0.6255,841,0.040873276,-0.01099803
1998.07.19,0:00,0.6262,0.632,0.615,0.6169,624,0.009262217,-0.01788566
1998.07.26,0:00,0.616,0.6177,0.6053,0.6065,599,0.00275974,-0.01737013
1998.08.02,0:00,0.6065,0.6116,0.5985,0.6002,523,0.008408904,-0.013190437
1998.08.09,0:00,0.6,0.6018,0.5901,0.5938,631,0.003,-0.0165
1998.08.16,0:00,0.593,0.6,0.58,0.5835,680,0.011804384,-0.021922428
1998.08.23,0:00,0.5821,0.583,0.549,0.567,882,0.001546126,-0.056863082
1998.08.30,0:00,0.5673,0.592,0.5652,0.589,966,0.043539573,-0.003701745
1998.09.06,0:00,0.5872,0.6043,0.581,0.5985,844,0.029121253,-0.010558583
1998.09.13,0:00,0.5955,0.6,0.585,0.5873,777,0.007556675,-0.017632242
1998.09.20,0:00,0.5862,0.5931,0.575,0.5862,595,0.011770727,-0.019106107
1998.09.27,0:00,0.5868,0.6004,0.5833,0.5962,721,0.023176551,-0.005964554
1998.10.04,0:00,0.5966,0.6255,0.5813,0.6145,1392,0.048441167,-0.025645323
1998.10.11,0:00,0.6147,0.6423,0.6147,0.6346,834,0.044899951,0
1998.10.18,0:00,0.633,0.636,0.6165,0.6188,774,0.004739336,-0.026066351
1998.10.25,0:00,0.6189,0.6275,0.6115,0.6236,629,0.013895621,-0.011956697
1998.11.01,0:00,0.625,0.6363,0.621,0.6358,521,0.01808,-0.0064
1998.11.08,0:00,0.6346,0.6405,0.6217,0.6369,768,0.009297195,-0.020327766
1998.11.15,0:00,0.6385,0.6484,0.6293,0.6428,744,0.01550509,-0.014408771
1998.11.22,0:00,0.6403,0.6455,0.6323,0.6336,501,0.008121193,-0.012494143
1998.11.29,0:00,0.6336,0.6385,0.6155,0.6172,698,0.007733586,-0.028566919
1998.12.06,0:00,0.618,0.6265,0.6095,0.621,642,0.013754045,-0.013754045
1998.12.13,0:00,0.6198,0.6271,0.6158,0.6199,624,0.011777993,-0.006453695
1998.12.20,0:00,0.619,0.622,0.6085,0.6098,492,0.004846527,-0.016962843
1998.12.27,0:00,0.609,0.616,0.606,0.6116,461,0.011494253,-0.004926108
1999.01.03,0:00,0.6116,0.6375,0.6116,0.635,627,0.04234794,0
1999.01.10,0:00,0.6343,0.6445,0.628,0.6343,790,0.016080719,-0.009932209
1999.01.17,0:00,0.6342,0.6462,0.6315,0.633,630,0.018921476,-0.004257332
1999.01.24,0:00,0.6331,0.6343,0.623,0.6305,517,0.001895435,-0.015953246
1999.01.31,0:00,0.6313,0.6545,0.6305,0.6512,631,0.036749564,-0.001267226
1999.02.07,0:00,0.6515,0.6555,0.639,0.647,661,0.006139678,-0.019186493
1999.02.14,0:00,0.647,0.6505,0.6314,0.6408,593,0.005409583,-0.024111283
1999.02.21,0:00,0.6409,0.642,0.6173,0.6191,660,0.001716336,-0.036823217
1999.02.28,0:00,0.6185,0.63,0.6161,0.6285,582,0.018593371,-0.003880356
1999.03.07,0:00,0.628,0.6395,0.6258,0.6364,551,0.018312102,-0.003503185
1999.03.14,0:00,0.6352,0.6358,0.6233,0.6308,451,0.000944584,-0.018734257
1999.03.21,0:00,0.6304,0.6426,0.6295,0.6355,511,0.019352792,-0.001427665
1999.03.28,0:00,0.634,0.638,0.6255,0.6346,510,0.006309148,-0.01340694
1999.04.04,0:00,0.634,0.636,0.6225,0.6312,466,0.003154574,-0.018138801
1999.04.11,0:00,0.6325,0.6493,0.6322,0.6474,582,0.026561265,-0.000474308
1999.04.18,0:00,0.6464,0.6575,0.6447,0.6517,546,0.01717203,-0.00262995
1999.04.25,0:00,0.6517,0.6635,0.6454,0.6615,564,0.018106491,-0.009667025
1999.05.02,0:00,0.6602,0.6748,0.6574,0.6724,665,0.022114511,-0.004241139
1999.05.09,0:00,0.6705,0.6753,0.663,0.6643,650,0.007158837,-0.011185682
1999.05.16,0:00,0.6622,0.6745,0.657,0.6578,659,0.018574449,-0.007852613
1999.05.23,0:00,0.6574,0.6615,0.646,0.6525,644,0.00623669,-0.01734104
1999.05.30,0:00,0.6532,0.6602,0.6403,0.6592,599,0.010716473,-0.019748928
1999.06.06,0:00,0.657,0.6666,0.6548,0.6658,645,0.014611872,-0.003348554
1999.06.13,0:00,0.664,0.6657,0.6499,0.6525,477,0.002560241,-0.02123494
1999.06.20,0:00,0.6528,0.6656,0.6481,0.6618,483,0.019607843,-0.007199755
1999.06.27,0:00,0.6615,0.6712,0.654,0.6685,589,0.014663643,-0.011337868
1999.07.04,0:00,0.6679,0.6727,0.6605,0.6663,688,0.007186705,-0.011079503
1999.07.11,0:00,0.6652,0.6672,0.6568,0.6608,524,0.003006615,-0.012627781
1999.07.18,0:00,0.6606,0.6617,0.6415,0.6485,695,0.001665153,-0.028913109
1999.07.25,0:00,0.6503,0.6545,0.642,0.6517,516,0.006458558,-0.01276334
1999.08.01,0:00,0.6505,0.6604,0.6468,0.6534,426,0.015219062,-0.005687932
1999.08.08,0:00,0.6502,0.655,0.6454,0.6525,493,0.007382344,-0.007382344
1999.08.15,0:00,0.6533,0.655,0.633,0.636,652,0.002602174,-0.031073014
1999.08.22,0:00,0.6388,0.6413,0.629,0.6319,541,0.003913588,-0.015341265
1999.08.29,0:00,0.63,0.6475,0.6282,0.6469,504,0.027777778,-0.002857143
1999.09.05,0:00,0.645,0.655,0.6418,0.6515,470,0.015503876,-0.00496124
1999.09.12,0:00,0.6512,0.659,0.645,0.6468,544,0.011977887,-0.009520885
1999.09.19,0:00,0.6465,0.6542,0.6404,0.6509,564,0.011910286,-0.009435422
1999.09.26,0:00,0.653,0.66,0.6482,0.6561,623,0.010719755,-0.007350689
1999.10.03,0:00,0.6558,0.667,0.6532,0.6548,485,0.017078378,-0.003964623
1999.10.10,0:00,0.6535,0.6592,0.6455,0.6477,657,0.008722265,-0.012241775
1999.10.17,0:00,0.6444,0.652,0.6413,0.6491,433,0.011793917,-0.004810677
1999.10.24,0:00,0.6488,0.6542,0.6358,0.6392,532,0.008323058,-0.020036991
1999.10.31,0:00,0.6385,0.6457,0.634,0.6395,531,0.011276429,-0.007047768
1999.11.07,0:00,0.6389,0.646,0.6358,0.6454,400,0.01111285,-0.00485209
1999.11.14,0:00,0.6471,0.6478,0.6368,0.64,394,0.001081749,-0.015917169
1999.11.21,0:00,0.6393,0.64,0.6306,0.6351,478,0.001094948,-0.013608634
1999.11.28,0:00,0.6336,0.64,0.6295,0.6325,511,0.01010101,-0.00647096
1999.12.05,0:00,0.6329,0.6417,0.6303,0.6353,464,0.01390425,-0.004108074
1999.12.12,0:00,0.6353,0.6467,0.6317,0.643,495,0.017944278,-0.005666614
1999.12.19,0:00,0.6428,0.6474,0.6405,0.6435,391,0.007156192,-0.003578096
1999.12.26,0:00,0.6434,0.658,0.6419,0.6575,397,0.022691949,-0.002331365
2000.01.02,0:00,0.6561,0.662,0.6518,0.655,527,0.008992532,-0.006553879
2000.01.09,0:00,0.6548,0.6697,0.6523,0.6662,459,0.02275504,-0.00381796
2000.01.16,0:00,0.6647,0.6682,0.6613,0.6626,442,0.005265533,-0.00511509
2000.01.23,0:00,0.6589,0.66,0.6225,0.6351,902,0.001669449,-0.055243588
2000.01.30,0:00,0.6388,0.6415,0.6283,0.6387,818,0.004226675,-0.01643707
2000.02.06,0:00,0.6379,0.6435,0.6261,0.632,679,0.008778805,-0.018498197
2000.02.13,0:00,0.6316,0.636,0.6236,0.6295,556,0.006966434,-0.012666244
2000.02.20,0:00,0.6286,0.63,0.613,0.6151,599,0.002227171,-0.024817054
2000.02.27,0:00,0.6165,0.6195,0.6023,0.6085,669,0.00486618,-0.023033252
2000.03.05,0:00,0.6082,0.617,0.6005,0.6149,510,0.014468925,-0.012660309
2000.03.12,0:00,0.6125,0.6199,0.6048,0.607,580,0.012081633,-0.012571429
2000.03.19,0:00,0.6067,0.6116,0.6015,0.608,400,0.008076479,-0.008570958
2000.03.26,0:00,0.6105,0.617,0.6019,0.608,615,0.010647011,-0.014086814
2000.04.02,0:00,0.6067,0.6105,0.5958,0.599,561,0.006263392,-0.017966046
2000.04.09,0:00,0.5969,0.6008,0.5935,0.598,456,0.006533758,-0.005696096
2000.04.16,0:00,0.6026,0.6046,0.5885,0.595,536,0.003318951,-0.023398606
2000.04.23,0:00,0.592,0.5975,0.5825,0.5838,496,0.009290541,-0.016047297
2000.04.30,0:00,0.5848,0.598,0.5785,0.5965,598,0.022571819,-0.010772914
2000.05.07,0:00,0.5959,0.5975,0.5745,0.58,744,0.002685014,-0.035912066
2000.05.14,0:00,0.5821,0.5828,0.5645,0.5742,741,0.001202543,-0.030235355
2000.05.21,0:00,0.572,0.5786,0.5664,0.575,616,0.011538462,-0.00979021
2000.05.28,0:00,0.574,0.5829,0.5686,0.5802,678,0.015505226,-0.009407666
2000.06.04,0:00,0.5815,0.5941,0.5775,0.5875,677,0.0216681,-0.006878762
2000.06.11,0:00,0.586,0.6096,0.5855,0.6063,658,0.040273038,-0.000853242
2000.06.18,0:00,0.6055,0.6078,0.5935,0.595,545,0.003798514,-0.019818332
2000.06.25,0:00,0.5943,0.6054,0.5913,0.5953,509,0.018677436,-0.005047956
2000.07.02,0:00,0.5971,0.6021,0.586,0.5926,484,0.008373807,-0.018589851
2000.07.09,0:00,0.5912,0.5961,0.582,0.5844,529,0.008288227,-0.01556157
2000.07.16,0:00,0.5839,0.5897,0.5745,0.5867,605,0.009933208,-0.016098647
2000.07.23,0:00,0.585,0.594,0.5823,0.5882,620,0.015384615,-0.004615385
2000.07.30,0:00,0.587,0.5878,0.5756,0.5866,629,0.001362862,-0.019420784
2000.08.06,0:00,0.5864,0.5895,0.5763,0.5788,511,0.005286494,-0.017223738
2000.08.13,0:00,0.579,0.595,0.5768,0.5905,509,0.027633851,-0.003799655
2000.08.20,0:00,0.5907,0.5918,0.5665,0.5745,637,0.001862197,-0.040968343
2000.08.27,0:00,0.573,0.5797,0.568,0.5771,621,0.011692845,-0.008726003
2000.09.03,0:00,0.5763,0.5788,0.5525,0.5555,672,0.004338018,-0.041297935
2000.09.10,0:00,0.5564,0.563,0.544,0.5447,605,0.01186197,-0.022286125
2000.09.17,0:00,0.5452,0.5605,0.536,0.5445,807,0.028063096,-0.016874541
2000.09.24,0:00,0.549,0.5525,0.5384,0.543,635,0.006375228,-0.019307832
2000.10.01,0:00,0.5427,0.5485,0.5285,0.5337,625,0.010687304,-0.026165469
2000.10.08,0:00,0.5337,0.538,0.5263,0.5275,539,0.008056961,-0.013865467
2000.10.15,0:00,0.5281,0.5305,0.5153,0.5298,641,0.004544594,-0.024237834
2000.10.22,0:00,0.5314,0.5325,0.5144,0.5237,714,0.002070004,-0.031990967
2000.10.29,0:00,0.5224,0.5345,0.5115,0.5265,1026,0.023162328,-0.020865237
2000.11.05,0:00,0.527,0.5331,0.518,0.5196,609,0.011574953,-0.017077799
2000.11.12,0:00,0.5191,0.5245,0.5175,0.519,434,0.01040262,-0.003082258
2000.11.19,0:00,0.5187,0.5291,0.5067,0.5237,776,0.020050125,-0.02313476
2000.11.26,0:00,0.521,0.5402,0.5186,0.5377,684,0.036852207,-0.004606526
2000.12.03,0:00,0.537,0.552,0.5366,0.5484,614,0.027932961,-0.000744879
2000.12.10,0:00,0.5442,0.5483,0.537,0.5457,517,0.007533995,-0.01323043
2000.12.17,0:00,0.5436,0.5584,0.5396,0.5567,535,0.027225901,-0.007358352
2000.12.24,0:00,0.5565,0.5602,0.5515,0.559,456,0.006648697,-0.008984726
2000.12.31,0:00,0.5584,0.573,0.5543,0.5715,528,0.026146132,-0.007342407
2001.01.07,0:00,0.5712,0.5727,0.552,0.5568,721,0.00262605,-0.033613445
2001.01.14,0:00,0.5566,0.5631,0.549,0.5565,647,0.011678045,-0.01365433
2001.01.21,0:00,0.5552,0.5584,0.541,0.5448,642,0.005763689,-0.025576369
2001.01.28,0:00,0.543,0.5572,0.5405,0.5533,583,0.026151013,-0.004604052
2001.02.04,0:00,0.5503,0.5539,0.532,0.5367,599,0.006541886,-0.033254588
2001.02.11,0:00,0.5374,0.5404,0.5228,0.529,512,0.005582434,-0.027167845
2001.02.18,0:00,0.5293,0.5316,0.5203,0.5273,591,0.004345362,-0.01700359
2001.02.25,0:00,0.5264,0.5308,0.5207,0.5305,457,0.008358663,-0.010828267
2001.03.04,0:00,0.5288,0.5298,0.5061,0.5091,671,0.001891074,-0.042927383
2001.03.11,0:00,0.5087,0.5119,0.49,0.4943,576,0.006290545,-0.03676037
2001.03.18,0:00,0.4948,0.5048,0.489,0.4964,657,0.020210186,-0.011721908
2001.03.25,0:00,0.4941,0.5021,0.4847,0.486,700,0.016191054,-0.019024489
2001.04.01,0:00,0.4858,0.4996,0.4773,0.4988,703,0.028406752,-0.017496912
2001.04.08,0:00,0.4991,0.5109,0.4904,0.508,451,0.023642557,-0.017431376
2001.04.15,0:00,0.5074,0.5197,0.4922,0.5152,883,0.02424123,-0.029956642
2001.04.22,0:00,0.5135,0.5202,0.501,0.5098,830,0.013047712,-0.024342746
2001.04.29,0:00,0.508,0.5243,0.5061,0.5195,607,0.032086614,-0.003740157
2001.05.06,0:00,0.5196,0.5273,0.5146,0.522,536,0.014819092,-0.009622787
2001.05.13,0:00,0.5207,0.5305,0.515,0.5302,556,0.018820818,-0.010946802
2001.05.20,0:00,0.5293,0.5323,0.508,0.5207,646,0.005667863,-0.040241829
2001.05.27,0:00,0.5199,0.5221,0.5027,0.5088,619,0.004231583,-0.033083285
2001.06.03,0:00,0.5081,0.526,0.5042,0.526,577,0.035229286,-0.007675654
2001.06.10,0:00,0.5246,0.5303,0.5199,0.5248,567,0.010865421,-0.008959207
2001.06.17,0:00,0.5236,0.5278,0.5145,0.5161,515,0.00802139,-0.017379679
2001.06.24,0:00,0.5168,0.523,0.5043,0.511,539,0.011996904,-0.024187307
2001.07.01,0:00,0.5108,0.5204,0.5036,0.5093,566,0.018794049,-0.014095536
2001.07.08,0:00,0.5084,0.5139,0.5009,0.5083,557,0.010818253,-0.014752164
2001.07.15,0:00,0.5104,0.5192,0.5038,0.506,553,0.017241379,-0.012931034
2001.07.22,0:00,0.5059,0.5124,0.5035,0.5087,421,0.012848389,-0.004744021
2001.07.29,0:00,0.5081,0.5217,0.5018,0.5168,457,0.026766385,-0.012399134
2001.08.05,0:00,0.5164,0.5208,0.5086,0.5129,21780,0.008520527,-0.01510457
2001.08.12,0:00,0.5134,0.5383,0.5129,0.5357,22539,0.048500195,-0.000973899
2001.08.19,0:00,0.5365,0.5399,0.5283,0.5346,19758,0.006337372,-0.01528425
2001.08.26,0:00,0.534,0.5356,0.5247,0.5294,16823,0.002996255,-0.01741573
2001.09.02,0:00,0.5284,0.5291,0.5157,0.5195,16876,0.001324754,-0.024034822
2001.09.09,0:00,0.5184,0.5242,0.511,0.515,16750,0.011188272,-0.014274691
2001.09.16,0:00,0.5167,0.5172,0.4815,0.4849,19121,0.00096768,-0.068124637
2001.09.23,0:00,0.4859,0.4984,0.4815,0.4913,18555,0.025725458,-0.009055361
2001.09.30,0:00,0.4926,0.5086,0.4895,0.5069,16930,0.032480715,-0.006293138
2001.10.07,0:00,0.5078,0.5089,0.4961,0.5058,18449,0.002166207,-0.023040567
2001.10.14,0:00,0.5115,0.5177,0.5048,0.5092,18542,0.012121212,-0.013098729
2001.10.21,0:00,0.5089,0.5115,0.5004,0.5024,14111,0.005109059,-0.016702692
2001.10.28,0:00,0.5014,0.5135,0.4996,0.5088,16755,0.024132429,-0.003589948
2001.11.04,0:00,0.5076,0.5181,0.5057,0.5149,15525,0.020685579,-0.003743105
2001.11.11,0:00,0.5189,0.5254,0.5151,0.5222,17991,0.012526498,-0.007323184
2001.11.18,0:00,0.5232,0.5239,0.5142,0.518,16899,0.00133792,-0.017201835
2001.11.25,0:00,0.5177,0.5245,0.516,0.5218,15742,0.01313502,-0.003283755
2001.12.02,0:00,0.5207,0.5227,0.5124,0.5181,13865,0.003840983,-0.015940081
2001.12.09,0:00,0.5148,0.5217,0.5132,0.5178,11930,0.013403263,-0.003108003
2001.12.16,0:00,0.5193,0.5202,0.5037,0.5087,14879,0.001733102,-0.030040439
2001.12.23,0:00,0.5094,0.5124,0.5053,0.5106,7315,0.005889282,-0.008048685
2001.12.30,0:00,0.5113,0.5219,0.508,0.521,10368,0.020731469,-0.006454137
2002.01.06,0:00,0.5204,0.5278,0.5168,0.52,15422,0.014219831,-0.006917756
2002.01.13,0:00,0.5185,0.5204,0.5114,0.5143,2658,0.003664417,-0.013693346
2002.01.20,0:00,0.5147,0.5224,0.5138,0.5167,10236,0.014960171,-0.001748591
2002.01.27,0:00,0.5166,0.5182,0.5048,0.5094,12528,0.003097174,-0.022841657
2002.02.03,0:00,0.5091,0.5131,0.5051,0.5113,9787,0.007857003,-0.007857003
2002.02.10,0:00,0.511,0.5193,0.5066,0.5171,9653,0.016242661,-0.008610568
2002.02.17,0:00,0.5172,0.52,0.5111,0.5127,10444,0.005413766,-0.011794277
2002.02.24,0:00,0.5134,0.5208,0.511,0.5194,13466,0.014413713,-0.004674718
2002.03.03,0:00,0.5208,0.5272,0.5181,0.5231,12784,0.012288786,-0.005184332
2002.03.10,0:00,0.5218,0.5266,0.518,0.5259,9770,0.009198927,-0.007282484
2002.03.17,0:00,0.5259,0.5341,0.5211,0.5307,13117,0.015592318,-0.00912721
2002.03.24,0:00,0.5306,0.5362,0.5262,0.5333,12010,0.01055409,-0.008292499
2002.03.31,0:00,0.5332,0.5366,0.5282,0.5306,12442,0.006376594,-0.009377344
2002.04.07,0:00,0.5291,0.5373,0.5253,0.5343,12435,0.015498015,-0.007182007
2002.04.14,0:00,0.5338,0.5419,0.5297,0.5404,28051,0.015174223,-0.007680779
2002.04.21,0:00,0.5397,0.5463,0.5368,0.5437,29245,0.012229016,-0.005373356
2002.04.28,0:00,0.5438,0.5455,0.5337,0.5394,34476,0.003126149,-0.018573005
2002.05.05,0:00,0.5408,0.5459,0.5375,0.545,27207,0.009430473,-0.006102071
2002.05.12,0:00,0.5439,0.5538,0.5432,0.5526,34556,0.018201875,-0.001287001
2002.05.19,0:00,0.5526,0.5618,0.5503,0.5565,39676,0.01664857,-0.004162143
2002.05.26,0:00,0.5558,0.5704,0.555,0.5674,26953,0.026268442,-0.001439367
2002.06.02,0:00,0.5675,0.5783,0.5663,0.5734,27090,0.019030837,-0.002114537
2002.06.09,0:00,0.5713,0.5728,0.5572,0.5604,47282,0.002625591,-0.024680553
2002.06.16,0:00,0.5608,0.5755,0.5551,0.5749,46202,0.026212553,-0.010164051
2002.06.23,0:00,0.5743,0.5804,0.558,0.5636,61990,0.010621626,-0.028382379
2002.06.30,0:00,0.563,0.565,0.5535,0.5575,47670,0.003552398,-0.01687389
2002.07.07,0:00,0.5571,0.5717,0.5548,0.5588,51011,0.026207144,-0.004128523
2002.07.14,0:00,0.5597,0.5652,0.5493,0.5565,49000,0.009826693,-0.018581383
2002.07.21,0:00,0.557,0.5574,0.5343,0.5363,59518,0.000718133,-0.040754039
2002.07.28,0:00,0.536,0.5487,0.535,0.5393,51872,0.02369403,-0.001865672
2002.08.04,0:00,0.5388,0.5401,0.5228,0.5359,64211,0.002412769,-0.02969562
2002.08.11,0:00,0.5356,0.5475,0.5336,0.5462,48794,0.022218073,-0.00373413
2002.08.18,0:00,0.5457,0.5475,0.5385,0.5432,44991,0.003298516,-0.013194063
2002.08.25,0:00,0.5437,0.5551,0.5421,0.5508,14978,0.020967445,-0.002942799
2002.09.01,0:00,0.5501,0.5531,0.5393,0.5474,49257,0.005453554,-0.019632794
2002.09.08,0:00,0.5476,0.5542,0.5448,0.5502,51748,0.012052593,-0.005113221
2002.09.15,0:00,0.5499,0.5528,0.5433,0.5462,53576,0.005273686,-0.012002182
2002.09.22,0:00,0.5458,0.5487,0.5412,0.5438,53436,0.005313302,-0.008427996
2002.09.29,0:00,0.5435,0.5482,0.5399,0.5464,16746,0.008647654,-0.006623735
2002.10.06,0:00,0.5464,0.5512,0.5456,0.5496,18030,0.008784773,-0.001464129
2002.10.13,0:00,0.5477,0.5534,0.5448,0.5502,17790,0.010407157,-0.005294869
2002.10.20,0:00,0.5502,0.5571,0.5491,0.5557,18941,0.012540894,-0.001999273
2002.10.27,0:00,0.5559,0.56,0.5511,0.5594,16303,0.007375427,-0.008634647
2002.11.03,0:00,0.5597,0.5681,0.5593,0.5646,17785,0.01500804,-0.000714669
2002.11.10,0:00,0.5637,0.5663,0.5579,0.5637,17231,0.004612382,-0.010289161
2002.11.17,0:00,0.5636,0.5653,0.5564,0.5637,20222,0.003016324,-0.012775018
2002.11.24,0:00,0.5646,0.5651,0.5544,0.5608,16424,0.000885583,-0.018065887
2002.12.01,0:00,0.5608,0.5628,0.5561,0.5611,17835,0.003566334,-0.008380884
2002.12.08,0:00,0.5631,0.5688,0.5583,0.5651,19037,0.010122536,-0.008524241
2002.12.15,0:00,0.565,0.5696,0.5597,0.5626,18185,0.008141593,-0.009380531
2002.12.22,0:00,0.5638,0.5652,0.5601,0.5612,11883,0.00248315,-0.006562611
2002.12.29,0:00,0.5619,0.5682,0.5596,0.5677,13166,0.011211959,-0.004093255
2003.01.05,0:00,0.5672,0.5845,0.5669,0.5833,20562,0.030500705,-0.000528914
2003.01.12,0:00,0.5827,0.5933,0.5806,0.592,18957,0.018191179,-0.003603913
2003.01.19,0:00,0.5911,0.5939,0.5844,0.5921,12265,0.004736931,-0.0113348
2003.01.26,0:00,0.5915,0.5947,0.5854,0.5872,12360,0.005409975,-0.010312764
2003.02.02,0:00,0.586,0.5938,0.5824,0.5899,11480,0.01331058,-0.006143345
2003.02.09,0:00,0.5903,0.5975,0.5866,0.5922,16876,0.012197188,-0.006267999
2003.02.16,0:00,0.5912,0.6,0.5882,0.5976,17191,0.01488498,-0.005074425
2003.02.23,0:00,0.5975,0.6094,0.5957,0.6089,18702,0.019916318,-0.003012552
2003.03.02,0:00,0.6079,0.6185,0.6058,0.6133,21296,0.017437078,-0.003454516
2003.03.09,0:00,0.6128,0.6171,0.5892,0.5978,23778,0.007016971,-0.038511749
2003.03.16,0:00,0.5981,0.6029,0.5879,0.5911,21762,0.008025414,-0.017054004
2003.03.23,0:00,0.5927,0.6022,0.592,0.6002,18813,0.016028345,-0.001181036
2003.03.30,0:00,0.6,0.6067,0.5953,0.6009,20433,0.011166667,-0.007833333
2003.04.06,0:00,0.5997,0.6082,0.5926,0.6057,19644,0.014173754,-0.011839253
2003.04.13,0:00,0.6049,0.6172,0.6013,0.6146,16094,0.020333939,-0.005951397
2003.04.20,0:00,0.6145,0.6234,0.6125,0.6166,18488,0.01448332,-0.003254679
2003.04.27,0:00,0.616,0.6346,0.6146,0.6318,19278,0.030194805,-0.002272727
2003.05.04,0:00,0.6301,0.6475,0.6292,0.6467,20251,0.027614664,-0.001428345
2003.05.11,0:00,0.6463,0.6539,0.6372,0.6533,20175,0.011759245,-0.014080149
2003.05.18,0:00,0.6583,0.6619,0.6522,0.6603,21071,0.005468631,-0.009266292
2003.05.25,0:00,0.6596,0.6628,0.6428,0.6527,23786,0.004851425,-0.025469982
2003.06.01,0:00,0.6502,0.6712,0.648,0.6584,25299,0.032297755,-0.003383574
2003.06.08,0:00,0.6591,0.6691,0.654,0.6686,20820,0.015172205,-0.007737824
2003.06.15,0:00,0.6684,0.6741,0.6647,0.6685,22364,0.008527828,-0.005535607
2003.06.22,0:00,0.6677,0.6733,0.661,0.6679,22473,0.008387,-0.010034447
2003.06.29,0:00,0.6662,0.6842,0.6653,0.6786,20386,0.027018913,-0.001350946
2003.07.06,0:00,0.6791,0.685,0.6486,0.6598,32524,0.008687969,-0.044912384
2003.07.13,0:00,0.6572,0.6618,0.644,0.6482,27619,0.006999391,-0.02008521
2003.07.20,0:00,0.647,0.6669,0.6458,0.6634,26559,0.030757342,-0.001854714
2003.07.27,0:00,0.6624,0.6681,0.6445,0.6516,27869,0.008605072,-0.027022947
2003.08.03,0:00,0.6524,0.6542,0.6409,0.6524,27767,0.002759044,-0.017627223
2003.08.10,0:00,0.6529,0.6616,0.6503,0.6603,42376,0.013325165,-0.003982233
2003.08.17,0:00,0.6606,0.6626,0.647,0.6525,47633,0.003027551,-0.020587345
2003.08.24,0:00,0.6513,0.6539,0.6353,0.6472,42787,0.003992016,-0.024566252
2003.08.31,0:00,0.6471,0.6488,0.6339,0.6488,14284,0.002627106,-0.020398702
2003.09.07,0:00,0.649,0.665,0.6448,0.6634,11878,0.024653313,-0.006471495
2003.09.14,0:00,0.6637,0.6739,0.6586,0.6727,12954,0.015368389,-0.007684195
2003.09.21,0:00,0.6776,0.6839,0.6734,0.6738,15398,0.009297521,-0.006198347
2003.09.28,0:00,0.6758,0.6882,0.6681,0.6791,19701,0.018348624,-0.011393904
2003.10.05,0:00,0.6788,0.696,0.6759,0.6916,18472,0.025338833,-0.004272245
2003.10.12,0:00,0.6927,0.6945,0.6824,0.6926,20056,0.002598528,-0.014869352
2003.10.19,0:00,0.6939,0.7077,0.6891,0.6992,17096,0.019887592,-0.006917423
2003.10.26,0:00,0.6994,0.711,0.6991,0.7084,18032,0.016585645,-0.000428939
2003.11.02,0:00,0.7075,0.7127,0.6942,0.7097,22243,0.007349823,-0.018798587
2003.11.09,0:00,0.7104,0.7227,0.7095,0.7208,16201,0.017314189,-0.001266892
2003.11.16,0:00,0.7205,0.7269,0.7093,0.7238,18057,0.00888272,-0.015544761
2003.11.23,0:00,0.7227,0.726,0.7154,0.7244,12323,0.00456621,-0.01010101
2003.11.30,0:00,0.7243,0.7387,0.7231,0.7368,15265,0.019881265,-0.001656772
2003.12.07,0:00,0.7365,0.7438,0.7331,0.7419,16065,0.009911745,-0.004616429
2003.12.14,0:00,0.7369,0.7458,0.7345,0.736,17280,0.012077622,-0.003256887
2003.12.21,0:00,0.7365,0.7448,0.7311,0.7409,11681,0.011269518,-0.007331976
2003.12.28,0:00,0.7414,0.7594,0.7406,0.7581,10104,0.024278392,-0.00107904
2004.01.04,0:00,0.7594,0.7786,0.7589,0.7768,19565,0.025283118,-0.000658415
2004.01.11,0:00,0.7773,0.7816,0.761,0.7637,22156,0.00553197,-0.020970024
2004.01.18,0:00,0.7632,0.7799,0.7529,0.7712,24044,0.021881551,-0.013495807
2004.01.25,0:00,0.7715,0.7816,0.7542,0.7642,39406,0.01309138,-0.02242385
2004.02.01,0:00,0.7643,0.7714,0.7557,0.771,29881,0.009289546,-0.011252126
2004.02.08,0:00,0.7663,0.795,0.7651,0.7898,23975,0.037452695,-0.001565966
2004.02.15,0:00,0.7895,0.8008,0.7641,0.7711,26841,0.014312856,-0.032172261
2004.02.22,0:00,0.7701,0.782,0.7651,0.7737,27082,0.015452539,-0.006492663
2004.02.29,0:00,0.7728,0.7776,0.7401,0.7594,26632,0.00621118,-0.042313665
2004.03.07,0:00,0.7585,0.7661,0.7252,0.7335,29941,0.010019776,-0.043902439
2004.03.14,0:00,0.7306,0.7552,0.7289,0.7491,23449,0.033670955,-0.002326855
2004.03.21,0:00,0.7478,0.7561,0.737,0.747,23025,0.011099224,-0.014442364
2004.03.28,0:00,0.7458,0.7694,0.7433,0.7571,19870,0.031643872,-0.003352105
