Date,Time,Open,Highest,Lowest,Adjust,Volume,Rate_high,Rate_low
2007.10.07,0:00,0.9013,0.9069,0.891,0.904,28184,0.025641026,-0.011427937
2007.10.14,0:00,0.9042,0.9076,0.8814,0.8859,41412,0.012572865,-0.02521566
2007.10.21,0:00,0.8857,0.9213,0.8749,0.9204,37200,0.010873147,-0.012193745
2007.10.28,0:00,0.9205,0.9343,0.9105,0.9189,38129,0.02009325,-0.010863661
2007.11.04,0:00,0.9188,0.9398,0.9008,0.9071,44525,0.036567249,-0.019590771
2007.11.11,0:00,0.9072,0.9078,0.8751,0.8966,53475,0.036531792,-0.035383598
2007.11.18,0:00,0.8967,0.8994,0.865,0.8811,47267,0.016380205,-0.035351846
2007.11.25,0:00,0.881,0.8917,0.8669,0.8831,47886,0.01998152,-0.01600454
2007.12.02,0:00,0.8832,0.8842,0.8658,0.876,35445,0.018367821,-0.019701087
2007.12.09,0:00,0.8758,0.8905,0.8602,0.8626,35034,0.008770904,-0.017812286
2007.12.16,0:00,0.8627,0.8695,0.8551,0.8676,28878,0.000692042,-0.008809551
2007.12.23,0:00,0.8677,0.879,0.867,0.877,12261,0.008393699,-0.00080673
2007.12.30,0:00,0.8771,0.8851,0.8697,0.8726,20440,0.005183735,-0.008436894
2008.01.06,0:00,0.8727,0.8973,0.8681,0.8927,36344,0.026209909,-0.005270998
2008.01.13,0:00,0.8925,0.9016,0.8699,0.8808,44368,0.035017626,-0.025322129
2008.01.20,0:00,0.8807,0.8851,0.851,0.8804,51168,0.004449515,-0.033723175
2008.01.27,0:00,0.8803,0.9045,0.8765,0.9024,39977,0.017132552,-0.00431671
2008.02.03,0:00,0.9025,0.9098,0.8872,0.8965,38567,0.004932182,-0.016952909
2008.02.10,0:00,0.8966,0.9095,0.8921,0.9088,34131,0.000330215,-0.005018961
2008.02.17,0:00,0.9089,0.9248,0.9085,0.922,34186,0.000325486,-0.000440092
2008.02.24,0:00,0.9222,0.9495,0.9217,0.9314,41362,0.010633681,-0.000542182
2008.03.02,0:00,0.9315,0.9419,0.9216,0.9295,49207,0.016291275,-0.010628019
2008.03.09,0:00,0.9294,0.947,0.9146,0.9434,44648,0.053960451,-0.015924252
2008.03.16,0:00,0.9433,0.9434,0.8951,0.8997,52973,0.002227916,-0.051097212
2008.03.23,0:00,0.8998,0.9251,0.8977,0.915,39785,0.013401263,-0.002333852
2008.03.30,0:00,0.9151,0.9227,0.9029,0.921,42455,0.003705318,-0.013331876
2008.04.06,0:00,0.9211,0.9344,0.9176,0.9243,31005,0.004455553,-0.003799805
2008.04.13,0:00,0.9244,0.9398,0.9202,0.9338,34631,0.005275057,-0.004543488
2008.04.20,0:00,0.9339,0.9538,0.9289,0.935,41361,0.008412425,-0.005353892
2008.04.27,0:00,0.9349,0.9471,0.9272,0.934,33757,0,-0.008236175
2008.05.04,0:00,0.9341,0.9504,0.934,0.9398,34124,0.011734309,-0.000107055
2008.05.11,0:00,0.9399,0.9568,0.9289,0.9541,35278,0.003470761,-0.011703373
2008.05.18,0:00,0.9542,0.9651,0.9508,0.9588,30557,0.008201893,-0.003563194
2008.05.25,0:00,0.9589,0.9636,0.951,0.9548,34016,0.006748208,-0.008238607
2008.06.01,0:00,0.9547,0.9639,0.9484,0.962,38814,0.031635389,-0.006598932
2008.06.08,0:00,0.9619,0.9644,0.9325,0.9384,35606,0.001707942,-0.030564508
2008.06.15,0:00,0.9385,0.9564,0.9368,0.9547,25873,0.005900327,-0.001811401
2008.06.22,0:00,0.9546,0.9631,0.9491,0.962,27539,0.011673152,-0.005761576
2008.06.29,0:00,0.9619,0.9665,0.9509,0.9627,29736,0.01625673,-0.0114357
2008.07.06,0:00,0.9626,0.9715,0.9473,0.9673,30574,0.001242107,-0.015894453
2008.07.13,0:00,0.9672,0.9848,0.9661,0.972,34379,0.020044076,-0.001137304
2008.07.20,0:00,0.9721,0.979,0.9529,0.9536,32823,0.02725412,-0.019751054
2008.07.27,0:00,0.9535,0.9592,0.9283,0.9301,32299,0.052983131,-0.026428946
2008.08.03,0:00,0.93,0.9344,0.8833,0.8845,38451,0.029805565,-0.050215054
2008.08.10,0:00,0.8847,0.895,0.8589,0.8666,48159,0.005103224,-0.029162428
2008.08.17,0:00,0.8665,0.881,0.8622,0.8678,40296,0.022023319,-0.004962493
2008.08.24,0:00,0.8677,0.8691,0.8491,0.8573,46371,0.068020431,-0.02143598
2008.08.31,0:00,0.8574,0.8578,0.8027,0.8282,54555,0.048619904,-0.063797527
2008.09.07,0:00,0.8281,0.8351,0.7898,0.8202,67800,0.051673291,-0.046250453
2008.09.14,0:00,0.8201,0.84,0.7799,0.8308,81506,0.008619643,-0.049018412
2008.09.21,0:00,0.8307,0.8517,0.8237,0.8324,64889,0.081600832,-0.008426628
2008.09.28,0:00,0.8321,0.8326,0.7696,0.7738,65597,0.222432859,-0.075111165
2008.10.05,0:00,0.7715,0.7718,0.633,0.6477,103972,-0.002924877,-0.179520415
2008.10.12,0:00,0.6784,0.7236,0.6496,0.6886,78684,0.137054161,-0.04245283
2008.10.19,0:00,0.6914,0.7062,0.6056,0.622,74208,0.035286285,-0.124096037
2008.10.26,0:00,0.613,0.689,0.6008,0.6675,79284,0.020018337,-0.019902121
2008.11.02,0:00,0.6676,0.7013,0.6544,0.6762,65091,0.066729768,-0.019772319
2008.11.09,0:00,0.6856,0.6981,0.6339,0.6539,67189,0.076555812,-0.075408401
2008.11.16,0:00,0.6365,0.6594,0.6074,0.6298,64941,0.010752688,-0.045718775
2008.11.23,0:00,0.6331,0.6615,0.6231,0.6548,56357,0.040852011,-0.015795293
2008.11.30,0:00,0.653,0.6537,0.6291,0.6477,54527,0.003408211,-0.036600306
2008.12.07,0:00,0.6485,0.6799,0.6455,0.6632,57828,0.003631961,-0.00462606
2008.12.14,0:00,0.6631,0.7137,0.6608,0.6832,57170,0.010800414,-0.003468557
2008.12.21,0:00,0.6828,0.6892,0.6759,0.6863,16875,0.004096562,-0.010105448
2008.12.28,0:00,0.6861,0.7127,0.6835,0.7116,21071,0.023001725,-0.003789535
2009.01.04,0:00,0.7115,0.7266,0.6956,0.6991,55789,0.069450818,-0.022347154
2009.01.11,0:00,0.699,0.7001,0.6537,0.6763,57752,0.053919277,-0.064806867
2009.01.18,0:00,0.6762,0.684,0.6417,0.6558,55570,0.03356974,-0.051020408
2009.01.25,0:00,0.6557,0.673,0.6345,0.6364,49723,0.01872899,-0.032331859
2009.02.01,0:00,0.6362,0.6801,0.6247,0.6737,47034,0.047744946,-0.018076077
2009.02.08,0:00,0.6736,0.6848,0.643,0.6514,54785,0.028742893,-0.045427553
2009.02.15,0:00,0.6512,0.6538,0.6332,0.6447,39241,0.017037388,-0.027641278
2009.02.22,0:00,0.6446,0.6553,0.6339,0.6391,44848,0.016865553,-0.016599442
2009.03.01,0:00,0.6392,0.6525,0.6285,0.6405,44526,0.015860428,-0.016739675
2009.03.08,0:00,0.6406,0.6602,0.6305,0.6552,34753,0.003830244,-0.015766469
2009.03.15,0:00,0.6553,0.6942,0.6527,0.6907,39752,0.00611799,-0.003967648
2009.03.22,0:00,0.6905,0.7093,0.6865,0.6903,36118,0.019796129,-0.005792904
2009.03.29,0:00,0.6905,0.7228,0.6769,0.7154,36948,0.017349261,-0.019695873
2009.04.05,0:00,0.7153,0.7208,0.7032,0.7193,28146,0.007846434,-0.016915979
2009.04.12,0:00,0.7271,0.7323,0.7137,0.7208,30132,0.036823936,-0.018429377
2009.04.19,0:00,0.7245,0.7246,0.6952,0.7229,28593,0.034339677,-0.040441684
2009.04.26,0:00,0.7219,0.7382,0.6989,0.7303,27010,-0.001367428,-0.031860368
2009.05.03,0:00,0.7318,0.7706,0.7313,0.7685,28658,0.029470864,-0.000683247
2009.05.10,0:00,0.7688,0.7712,0.7465,0.749,29798,0.005369128,-0.029006243
2009.05.17,0:00,0.7485,0.7867,0.745,0.783,30120,0.01661906,-0.004676019
2009.05.24,0:00,0.7811,0.8014,0.7702,0.8009,27486,0.014696567,-0.013954679
2009.05.31,0:00,0.8036,0.8262,0.7893,0.7931,35263,0.013416816,-0.017794923
2009.06.07,0:00,0.7953,0.8235,0.7826,0.8122,30020,0.034649682,-0.015968817
2009.06.14,0:00,0.809,0.8116,0.785,0.8055,33320,0.034283513,-0.029666255
2009.06.21,0:00,0.8047,0.8085,0.7788,0.8074,33866,0.021895963,-0.032185908
2009.06.28,0:00,0.8075,0.8154,0.7901,0.797,23698,0.03198239,-0.021547988
2009.07.05,0:00,0.7946,0.8036,0.7723,0.7786,33223,0.010906258,-0.028064435
2009.07.12,0:00,0.7788,0.807,0.7702,0.8021,40869,0.002249157,-0.01104263
2009.07.19,0:00,0.8005,0.822,0.8003,0.8171,38069,0.005661538,-0.000249844
2009.07.26,0:00,0.8188,0.8365,0.8125,0.8357,43328,0.002158532,-0.007694187
2009.08.02,0:00,0.8355,0.8468,0.8339,0.8372,38243,0.023597017,-0.001915021
2009.08.09,0:00,0.8338,0.8476,0.8179,0.8325,41663,0.020971302,-0.019069321
2009.08.16,0:00,0.8293,0.8394,0.8154,0.8346,42666,0.013109978,-0.016761124
2009.08.23,0:00,0.8362,0.8469,0.8238,0.841,53152,0.020754946,-0.014828988
2009.08.30,0:00,0.8413,0.8534,0.8239,0.8505,46860,-0.00047009,-0.020682277
2009.09.06,0:00,0.8513,0.8674,0.8509,0.8632,47481,0.010417886,-0.00046987
2009.09.13,0:00,0.8622,0.8774,0.8543,0.8673,46941,0.009779951,-0.009162607
2009.09.20,0:00,0.867,0.8787,0.8589,0.8677,53211,0.012839967,-0.009342561
2009.09.27,0:00,0.8663,0.8858,0.8567,0.8654,63577,0.000925283,-0.011081611
2009.10.04,0:00,0.8653,0.9088,0.8646,0.9038,62340,0.006234692,-0.000808968
2009.10.11,0:00,0.9039,0.9269,0.8982,0.9146,58727,0.003731343,-0.006306007
2009.10.18,0:00,0.9147,0.9326,0.9112,0.9205,63594,0.029411765,-0.003826391
2009.10.25,0:00,0.9207,0.9275,0.8942,0.8997,61300,0.010331275,-0.028782448
2009.11.01,0:00,0.8966,0.9196,0.8905,0.9187,41769,-0.000761366,-0.00680348
2009.11.08,0:00,0.9229,0.9368,0.9194,0.9328,30179,0.029694227,-0.003792394
2009.11.15,0:00,0.9336,0.9404,0.9059,0.9145,34998,0.02235886,-0.029670094
2009.11.22,0:00,0.9147,0.9321,0.8945,0.9061,36433,-0.003738318,-0.022083743
2009.11.29,0:00,0.9125,0.9321,0.9095,0.9145,35692,0.014532949,-0.003287671
2009.12.06,0:00,0.9131,0.9194,0.9014,0.9125,35138,0.035872403,-0.012813492
2009.12.13,0:00,0.9113,0.9173,0.8809,0.8899,30795,0.01286137,-0.033358938
2009.12.20,0:00,0.8797,0.88586,0.8786,0.88257,9985,0,-0.001250426
2009.12.27,0:00,0.88364,0.90094,0.88257,0.8984,100763,0.005270284,-0.0012109
2010.01.03,0:00,0.89843,0.92983,0.89369,0.92884,276037,0.013033188,-0.00527587
2010.01.10,0:00,0.92877,0.93279,0.91689,0.92065,310435,0.025108563,-0.012791111
2010.01.17,0:00,0.92067,0.92774,0.8981,0.90038,320142,0.024311441,-0.024514756
2010.01.24,0:00,0.90144,0.90915,0.87901,0.87976,378094,0.025791707,-0.02488241
2010.01.31,0:00,0.87979,0.89254,0.85764,0.86728,401441,0.007094999,-0.025176463
2010.02.07,0:00,0.8673,0.89188,0.86117,0.88822,342352,0.004001447,-0.007067912
2010.02.14,0:00,0.8882,0.90345,0.88468,0.90109,290755,0.024047367,-0.003963071
2010.02.21,0:00,0.90108,0.90694,0.87993,0.89595,322429,0.002899167,-0.023471834
2010.02.28,0:00,0.89594,0.90914,0.89336,0.90816,310087,0.003081613,-0.002879657
2010.03.07,0:00,0.90806,0.91923,0.90537,0.91723,253451,0.008654438,-0.002962359
2010.03.14,0:00,0.91718,0.92503,0.90936,0.91503,266783,0.016733891,-0.008526134
2010.03.21,0:00,0.91504,0.91965,0.89997,0.9052,276208,0.002280931,-0.016469225
2010.03.28,0:00,0.90512,0.9215,0.90314,0.92,245536,0.003972238,-0.002187555
2010.04.04,0:00,0.92001,0.93592,0.91636,0.93592,220377,0.014910483,-0.003967348
2010.04.11,0:00,0.9382,0.9387,0.92217,0.92402,253820,0.009240246,-0.017085909
2010.04.18,0:00,0.9211,0.93362,0.91556,0.92762,304224,0.015579325,-0.006014548
2010.04.25,0:00,0.9257,0.93225,0.91339,0.92411,313202,0.061024617,-0.013298045
2010.05.02,0:00,0.92343,0.92734,0.87096,0.88776,441383,0.003254679,-0.056820766
2010.05.09,0:00,0.90108,0.90766,0.88488,0.88565,423407,0.097350944,-0.017978426
2010.05.16,0:00,0.8849,0.88603,0.80708,0.83231,575849,0.032066464,-0.08794214
2010.05.23,0:00,0.83159,0.85494,0.80645,0.84719,525242,0.031749318,-0.030231244
2010.05.30,0:00,0.84545,0.85204,0.82112,0.82316,436165,0.018686731,-0.028777574
2010.06.06,0:00,0.81992,0.85075,0.80806,0.85013,521865,-0.000317498,-0.014464826
2010.06.13,0:00,0.85296,0.87285,0.8504,0.87179,393787,0.014440643,-0.003001313
2010.06.20,0:00,0.88162,0.88575,0.85938,0.87377,387091,0.050949592,-0.025226288
2010.06.27,0:00,0.87333,0.87749,0.83141,0.84148,388709,0.011978064,-0.048000183
2010.07.04,0:00,0.84173,0.8789,0.83152,0.8774,366093,0.010817848,-0.01212978
2010.07.11,0:00,0.87736,0.88691,0.86801,0.86876,378308,0.00649945,-0.010656971
2010.07.18,0:00,0.86613,0.89691,0.86315,0.8954,395189,0.005649337,-0.003440592
2010.07.25,0:00,0.89559,0.90671,0.89037,0.90424,365700,-0.000121634,-0.00582856
2010.08.01,0:00,0.90537,0.92199,0.90435,0.91812,311374,0.030171785,-0.001126611
2010.08.08,0:00,0.91897,0.92037,0.89123,0.89267,345918,0.009864811,-0.030185969
2010.08.15,0:00,0.89297,0.90776,0.88395,0.89373,314731,0.019146122,-0.010101123
2010.08.22,0:00,0.88633,0.89969,0.87694,0.89883,310484,0.014618233,-0.010594248
2010.08.29,0:00,0.9019,0.91737,0.88588,0.9164,287989,0.008107543,-0.017762501
2010.09.05,0:00,0.91528,0.92753,0.90903,0.92634,279691,-0.002508964,-0.006828511
2010.09.12,0:00,0.92945,0.94666,0.92867,0.93602,348501,4.2736E-05,-0.000839206
2010.09.19,0:00,0.93765,0.96129,0.93598,0.95892,360859,0.003327265,-0.001781048
2010.09.26,0:00,0.9609,0.97482,0.95574,0.9726,369003,0.019518229,-0.005369966
2010.10.03,0:00,0.97285,0.99154,0.95398,0.98477,358140,0.00847935,-0.019396618
2010.10.10,0:00,0.98948,1.00011,0.97649,0.99055,334623,0.025382235,-0.013128108
2010.10.17,0:00,0.99264,0.99573,0.96603,0.98254,433642,0.018144514,-0.026807302
2010.10.24,0:00,0.98705,0.99721,0.96503,0.98479,425768,0.003576961,-0.0223089
2010.10.31,0:00,0.98473,1.0181,0.98128,1.01552,339330,0.033744923,-0.003503498
2010.11.07,0:00,1.01517,1.01717,0.98237,0.98457,476739,0.012588319,-0.032309859
2010.11.14,0:00,0.98885,0.99178,0.97233,0.98633,406282,0.026261849,-0.016706275
2010.11.21,0:00,0.98739,0.99523,0.96109,0.96436,397884,0.01134719,-0.026635878
2010.11.28,0:00,0.96812,0.9936,0.95354,0.99292,485947,0.018285492,-0.015060117
2010.12.05,0:00,0.98988,0.99633,0.97509,0.98519,412563,0.002289051,-0.014941205
2010.12.12,0:00,0.98388,1.00268,0.98294,0.98796,340700,0.001855739,-0.000955401
2010.12.19,0:00,0.98859,1.00637,0.98613,1.0045,240568,0.005888126,-0.002488393
2010.12.26,0:00,1.00044,1.02749,0.99862,1.02299,219989,0.03270778,-0.0018192
2011.01.02,0:00,1.0202,1.02232,0.99059,0.99559,354232,0.015649069,-0.029023721
2011.01.09,0:00,0.99264,1.00181,0.98025,0.98858,429700,0.00562535,-0.012481867
2011.01.16,0:00,0.99063,1.00751,0.98305,0.98949,384065,0.00331569,-0.007651696
2011.01.23,0:00,0.98787,1.00198,0.98622,0.99377,407981,0.007349065,-0.00167026
2011.01.30,0:00,0.98903,1.01983,0.98652,1.01359,349713,0.017793487,-0.00253784
2011.02.06,0:00,1.01312,1.01874,0.99587,1.002,332327,0.007835367,-0.017026611
2011.02.13,0:00,0.99822,1.01562,0.99421,1.01441,301704,0.017952475,-0.004017151
2011.02.20,0:00,1.01365,1.01763,0.99652,1.01743,293280,0.010006453,-0.016899324
2011.02.27,0:00,1.015,1.02005,1.00735,1.01367,274548,0.017046595,-0.007536946
2011.03.06,0:00,1.01458,1.01832,0.99668,1.01359,297930,0.044485893,-0.017642768
2011.03.13,0:00,1.01255,1.01263,0.97042,0.99567,457815,0.000602973,-0.041607822
2011.03.20,0:00,0.99557,1.02916,0.99507,1.02581,247738,0.00543979,-0.000502225
2011.03.27,0:00,1.02363,1.03952,1.02026,1.03844,244275,0.009517329,-0.003292205
2011.04.03,0:00,1.03965,1.05812,1.02865,1.0565,259715,0.017048682,-0.010580484
2011.04.10,0:00,1.05645,1.0579,1.03879,1.05649,297169,0.011847297,-0.016716361
2011.04.17,0:00,1.05601,1.07727,1.04412,1.07338,263144,0.005461103,-0.011259363
2011.04.24,0:00,1.07413,1.09756,1.06755,1.09688,223972,0.041206679,-0.006125888
2011.05.01,0:00,1.09615,1.101,1.05347,1.06985,364644,0.017093367,-0.038936277
2011.05.08,0:00,1.0717,1.08867,1.05187,1.05706,393772,0.006369184,-0.018503312
2011.05.15,0:00,1.05755,1.07089,1.05037,1.0658,354557,0.020998582,-0.006789277
2011.05.22,0:00,1.06407,1.07164,1.04388,1.0688,400291,0.009587682,-0.018974316
2011.05.29,0:00,1.0725,1.0773,1.05865,1.07148,312929,0.018120314,-0.012913753
2011.06.05,0:00,1.07185,1.07656,1.05241,1.05351,332486,0.005651066,-0.018136866
2011.06.12,0:00,1.05315,1.07135,1.04759,1.06215,343286,0.016090613,-0.0052794
2011.06.19,0:00,1.06045,1.06486,1.04533,1.04885,340074,0.00956772,-0.014258098
2011.06.26,0:00,1.04805,1.07881,1.03891,1.07679,323802,0.010804671,-0.008720958
2011.07.03,0:00,1.07736,1.07862,1.06528,1.07528,286669,0.021808748,-0.011212594
2011.07.10,0:00,1.0709,1.07995,1.05233,1.0639,404887,0.007586017,-0.017340555
2011.07.17,0:00,1.0627,1.08726,1.05589,1.08498,332868,0.005178851,-0.006408206
2011.07.24,0:00,1.08303,1.10784,1.07939,1.09929,306373,0.059679192,-0.003360941
2011.07.31,0:00,1.10285,1.10632,1.03738,1.04405,369599,0.05186536,-0.059364374
2011.08.07,0:00,1.04247,1.04452,0.99257,1.03535,548463,0.003888146,-0.047867085
2011.08.14,0:00,1.03657,1.05998,1.03134,1.04049,382811,0.00422735,-0.005045487
2011.08.21,0:00,1.03757,1.05906,1.03611,1.05705,360306,0.001060676,-0.001407134
2011.08.28,0:00,1.05847,1.07629,1.05593,1.06423,311030,0.021333973,-0.00239969
2011.09.04,0:00,1.06045,1.06595,1.042,1.04696,346023,0.028862312,-0.017398274
2011.09.11,0:00,1.043,1.04391,1.01759,1.036,475514,0.071653926,-0.024362416
2011.09.18,0:00,1.0301,1.03139,0.96673,0.97775,507036,0.016340447,-0.061518299
2011.09.25,0:00,0.98085,0.99836,0.96203,0.96601,510929,0.029203068,-0.019187439
2011.10.02,0:00,0.96561,0.98773,0.9386,0.97673,558595,0.001764084,-0.027971956
2011.10.09,0:00,0.97528,1.03441,0.97501,1.03386,429013,0.021964335,-0.000276844
2011.10.16,0:00,1.03245,1.03767,1.01164,1.03735,467595,0.005807865,-0.02015594
2011.10.23,0:00,1.03325,1.07509,1.03136,1.07067,525057,0.049542705,-0.00182918
2011.10.30,0:00,1.07066,1.07072,1.02013,1.04072,493127,0.035459864,-0.047195188
2011.11.06,0:00,1.04073,1.04249,1.00508,1.02731,478708,0.031145863,-0.034254802
2011.11.13,0:00,1.03425,1.03425,0.99628,1.00064,515309,0.035655513,-0.036712594
2011.11.20,0:00,0.99944,1.0012,0.96619,0.97095,465758,-0.008070695,-0.03326863
2011.11.27,0:00,0.98184,1.03291,0.97885,1.02126,549317,0.016523003,-0.003045303
2011.12.04,0:00,1.02527,1.03781,1.00466,1.02146,471771,0.036005517,-0.020102022
2011.12.11,0:00,1.02077,1.02141,0.98596,0.99805,469555,0.010028943,-0.034101708
2011.12.18,0:00,0.99861,1.02172,0.98814,1.01463,348057,0.010285771,-0.010484574
2011.12.25,0:00,1.01444,1.02666,1.0043,1.02066,194305,0.001108354,-0.009995663
2012.01.01,0:00,1.02201,1.03846,1.01953,1.02265,293847,0.008172641,-0.002426591
2012.01.08,0:00,1.01996,1.03758,1.01436,1.0327,355197,0.00726652,-0.005490411
2012.01.15,0:00,1.0288,1.04867,1.02525,1.04826,355715,0.005399806,-0.003450622
2012.01.22,0:00,1.04765,1.06857,1.04263,1.06547,364039,0.012351896,-0.004791677
2012.01.29,0:00,1.06365,1.07921,1.05247,1.07692,377912,0.012323629,-0.010510976
2012.02.05,0:00,1.07535,1.08424,1.06381,1.06717,382211,0.004196818,-0.01073139
2012.02.12,0:00,1.06898,1.07973,1.06271,1.06985,393936,0.009702049,-0.005865404
2012.02.19,0:00,1.0771,1.08142,1.05957,1.06925,340063,0.004113178,-0.016275183
2012.02.26,0:00,1.07043,1.08542,1.06487,1.07306,354114,0.021222734,-0.005194174
2012.03.04,0:00,1.0739,1.07417,1.05076,1.05739,363751,0.014633351,-0.02154763
2012.03.11,0:00,1.05645,1.05956,1.04214,1.05882,334853,0.024529014,-0.013545364
2012.03.18,0:00,1.0591,1.06352,1.03347,1.0466,342726,0.015820635,-0.024199792
2012.03.25,0:00,1.04651,1.05557,1.0303,1.03342,338380,0.009021852,-0.01548958
2012.04.01,0:00,1.0449,1.04637,1.02418,1.03024,310442,0.007638665,-0.019829649
2012.04.08,0:00,1.0296,1.04503,1.02243,1.03709,300559,0.006600083,-0.006963869
2012.04.15,0:00,1.03712,1.04162,1.03029,1.03781,304942,0.012942267,-0.006585545
2012.04.22,0:00,1.03673,1.04723,1.02455,1.04701,278286,0.029670351,-0.011748478
2012.04.29,0:00,1.04585,1.04678,1.01684,1.01784,206468,0.016173476,-0.027738203
2012.05.06,0:00,1.01525,1.02181,1.00164,1.00176,291784,0.022892969,-0.013405565
2012.05.13,0:00,1.0012,1.00328,0.97934,0.98409,319480,0.015782411,-0.021833799
2012.05.20,0:00,0.98365,0.99329,0.9688,0.97563,339269,0.018264745,-0.015096833
2012.05.27,0:00,0.98145,0.98957,0.95813,0.96952,347139,0.0071784,-0.023760762
2012.06.03,0:00,0.96985,1.00007,0.96261,0.99147,380487,0.00669117,-0.007465072
2012.06.10,0:00,0.9985,1.00875,0.98488,1.00714,361809,0.006475726,-0.013640461
2012.06.17,0:00,1.0114,1.02222,1.00066,1.00623,363951,0.009551424,-0.010618944
2012.06.24,0:00,1.00445,1.02562,0.99671,1.02409,327010,0.006189882,-0.00770571
2012.07.01,0:00,1.0263,1.03272,1.01779,1.02104,278772,0.011080854,-0.008291922
2012.07.08,0:00,1.01967,1.02793,1.00985,1.02247,279393,0.00238226,-0.009630567
2012.07.15,0:00,1.02475,1.04421,1.02004,1.03759,268919,0.01973445,-0.004596243
2012.07.22,0:00,1.03565,1.0485,1.01751,1.04822,350231,0.004590629,-0.01751557
2012.07.29,0:00,1.04733,1.05783,1.04343,1.05666,309693,0.006774332,-0.003723755
2012.08.05,0:00,1.05701,1.06113,1.04955,1.05748,247164,0.015918763,-0.007057644
2012.08.12,0:00,1.05536,1.05718,1.04091,1.04173,215327,0.004193256,-0.01369201
2012.08.19,0:00,1.04321,1.05431,1.03738,1.04025,233990,0.012448173,-0.00558852
2012.08.26,0:00,1.04227,1.04241,1.02746,1.03205,193606,0.015247651,-0.01420937
2012.09.02,0:00,1.02858,1.03986,1.01655,1.03834,225032,0.006036178,-0.011695736
2012.09.09,0:00,1.03698,1.06227,1.03211,1.05489,256600,0.017644221,-0.00469633
2012.09.16,0:00,1.0553,1.05567,1.0366,1.04556,256839,0.012482206,-0.01772008
2012.09.23,0:00,1.04445,1.04722,1.03267,1.03764,235093,0.022285275,-0.011278663
2012.09.30,0:00,1.03628,1.04011,1.01502,1.01555,256610,0.000768647,-0.020515691
2012.10.07,0:00,1.01556,1.02918,1.01477,1.02539,224236,0.005235037,-0.000777896
2012.10.14,0:00,1.02534,1.04093,1.02005,1.0315,212637,0.007885249,-0.005159264
2012.10.21,0:00,1.03171,1.03951,1.02343,1.03636,202152,0.003864893,-0.008025511
2012.10.28,0:00,1.03637,1.04174,1.03237,1.03355,157153,0.000425899,-0.003859625
2012.11.04,0:00,1.03379,1.04783,1.03311,1.03836,201943,0.009518069,-0.000657774
2012.11.11,0:00,1.03972,1.04567,1.02857,1.03386,187986,0.000193487,-0.010724041
2012.11.18,0:00,1.035,1.04687,1.03366,1.0459,151307,0.00562473,-0.001294686
2012.11.25,0:00,1.04562,1.04879,1.04005,1.04253,167080,0.003262313,-0.005326983
2012.12.02,0:00,1.04274,1.05136,1.03914,1.04843,164807,0.002351884,-0.003452443
2012.12.09,0:00,1.04867,1.05834,1.04597,1.0564,132797,0.016463162,-0.00257469
2012.12.16,0:00,1.05491,1.05713,1.03929,1.04019,141497,0.005675226,-0.01480695
2012.12.23,0:00,1.0397,1.04142,1.03432,1.03717,91652,0.0008685,-0.00517457
2012.12.30,0:00,1.0367,1.05255,1.03627,1.04792,134292,0.001289928,-0.000414778
2013.01.06,0:00,1.04754,1.0597,1.04657,1.05341,164518,0.004788294,-0.000925979
2013.01.13,0:00,1.05495,1.05781,1.04839,1.05073,168662,0.010161898,-0.006218304
2013.01.20,0:00,1.05055,1.05765,1.04016,1.04229,153209,0.006139411,-0.009890058
2013.01.27,0:00,1.04137,1.04746,1.03593,1.04041,167415,0.014648085,-0.005223888
2013.02.03,0:00,1.0424,1.04559,1.02539,1.03167,167092,0.008938613,-0.016318112
2013.02.10,0:00,1.0311,1.03729,1.02253,1.0303,144676,0.008170654,-0.008311512
2013.02.17,0:00,1.02885,1.03656,1.02195,1.03182,161158,0.01354577,-0.006706517
2013.02.24,0:00,1.0303,1.03263,1.01803,1.02017,214717,0.008721016,-0.011909153
2013.03.03,0:00,1.01991,1.02991,1.01135,1.02318,176584,0.002901335,-0.008392897
2013.03.10,0:00,1.02122,1.04121,1.02022,1.04065,164281,0.006197788,-0.000979221
2013.03.17,0:00,1.03538,1.04581,1.03424,1.04402,166006,0.004357906,-0.001101045
2013.03.24,0:00,1.04404,1.04951,1.03949,1.04173,135811,0.006171886,-0.004358071
2013.03.31,0:00,1.04193,1.04954,1.03534,1.03814,145400,0.003373121,-0.006324801
2013.04.07,0:00,1.0366,1.05804,1.03465,1.05053,162701,0.023170423,-0.00188115
2013.04.14,0:00,1.0504,1.05221,1.02674,1.02756,258852,0.005499344,-0.022524752
2013.04.21,0:00,1.02769,1.03375,1.02194,1.02778,185294,0.005626058,-0.005595072
2013.04.28,0:00,1.028,1.03825,1.02203,1.0316,148062,0.03580537,-0.005807393
2013.05.05,0:00,1.03045,1.03119,0.99594,1.0023,184951,0.032298597,-0.033490223
2013.05.12,0:00,1.00003,1.00134,0.97094,0.97294,244120,0.014324437,-0.029089127
2013.05.19,0:00,0.97538,0.98402,0.9592,0.96496,286645,0.012943115,-0.016588407
2013.05.26,0:00,0.96415,0.96954,0.95263,0.95702,262738,0.015179642,-0.011948348
2013.06.02,0:00,0.96128,0.97899,0.94271,0.9495,305590,0.018339768,-0.019317993
2013.06.09,0:00,0.94027,0.96641,0.9324,0.95697,325773,0.044544621,-0.008369936
2013.06.16,0:00,0.95616,0.96395,0.91616,0.92171,265461,0.011611954,-0.041834003
